Date,Feeder_ID,Temperature,Input_Energy_MWh,Billed_Energy_MWh,Loss_%
2025-05-06,F1,17.25,1995.85,1414.27,29.14
2025-05-07,F1,16.44,1932.47,1479.87,23.42
2025-05-08,F1,12.87,1947.82,1448.83,25.62
2025-05-09,F1,17.16,1985.83,1518.98,23.51
2025-05-10,F1,19.1,1927.4,1468.64,23.8
2025-05-11,F1,16.39,1918.14,1483.33,22.67
2025-05-12,F1,17.93,1884.09,1468.12,22.08
2025-05-13,F1,16.38,1923.46,1535.73,20.16
2025-05-14,F1,13.21,1932.29,1489.08,22.94
2025-05-15,F1,16.35,1887.1,1454.41,22.93
2025-05-16,F1,16.56,1900.19,1489.51,21.61
2025-05-17,F1,17.71,1902.63,1498.41,21.25
2025-05-18,F1,16.51,1870.27,1412.84,24.46
2025-05-19,F1,12.73,1934.31,1477.54,23.61
2025-05-20,F1,14.31,1961.52,1477.5,24.68
2025-05-21,F1,16.96,1894.28,1394.13,26.4
2025-05-22,F1,14.06,1948.75,1471.56,24.49
2025-05-23,F1,14.95,1875.02,1507.74,19.59
2025-05-24,F1,16.51,1892.07,1454.69,23.12
2025-05-25,F1,12.98,1924.13,1517.24,21.15
2025-05-26,F1,13.87,1829.76,1412.42,22.81
2025-05-27,F1,18.95,1973.84,1438.34,27.13
2025-05-28,F1,11.08,1994.13,1569.33,21.3
2025-05-29,F1,8.78,1840.38,1361.87,26.0
2025-05-30,F1,16.35,1934.15,1490.27,22.95
2025-05-31,F1,10.69,1886.28,1494.67,20.76
2025-06-01,F1,10.82,1970.27,1486.7,24.54
2025-06-02,F1,16.77,1949.0,1459.13,25.13
2025-06-03,F1,13.05,1936.58,1424.99,26.42
2025-06-04,F1,14.26,1854.02,1421.54,23.33
2025-06-05,F1,11.9,1914.87,1508.53,21.22
2025-06-06,F1,13.3,1869.63,1361.38,27.18
2025-06-07,F1,12.71,1890.2,1443.4,23.64
2025-06-08,F1,10.63,1845.11,1404.86,23.86
2025-06-09,F1,9.15,1947.32,1513.32,22.29
2025-06-10,F1,8.85,1902.46,1421.78,25.27
2025-06-11,F1,10.74,1905.68,1520.74,20.2
2025-06-12,F1,11.14,1883.53,1456.12,22.69
2025-06-13,F1,11.88,2028.61,1529.53,24.6
2025-06-14,F1,6.32,1915.14,1516.86,20.8
2025-06-15,F1,7.17,1891.23,1398.0,26.08
2025-06-16,F1,7.03,1972.79,1554.07,21.22
2025-06-17,F1,8.28,1961.34,1474.42,24.83
2025-06-18,F1,8.83,1971.08,1600.15,18.82
2025-06-19,F1,7.34,1917.53,1471.42,23.26
2025-06-20,F1,8.37,1979.0,1598.9,19.21
2025-06-21,F1,5.32,1888.54,1441.92,23.65
2025-06-22,F1,8.92,1931.54,1470.13,23.89
2025-06-23,F1,8.99,1953.5,1518.94,22.25
2025-06-24,F1,5.61,1906.31,1453.36,23.76
2025-06-25,F1,6.99,2038.06,1586.73,22.14
2025-06-26,F1,6.41,1877.5,1409.41,24.93
2025-06-27,F1,5.54,1940.41,1527.14,21.3
2025-06-28,F1,6.34,1859.7,1372.29,26.21
2025-06-29,F1,4.4,1945.62,1474.3,24.22
2025-06-30,F1,6.68,1963.79,1516.67,22.77
2025-07-01,F1,4.26,1944.61,1520.87,21.79
2025-07-02,F1,5.15,1909.0,1376.4,27.9
2025-07-03,F1,2.63,1931.67,1500.06,22.34
2025-07-04,F1,4.81,1999.99,1528.75,23.56
2025-07-05,F1,2.83,1934.82,1487.3,23.13
2025-07-06,F1,2.12,1985.77,1539.85,22.46
2025-07-07,F1,4.47,1996.59,1560.07,21.86
2025-07-08,F1,1.59,1890.04,1484.83,21.44
2025-07-09,F1,3.34,1869.67,1457.8,22.03
2025-07-10,F1,0.4,1861.99,1465.9,21.27
2025-07-11,F1,4.02,2014.55,1477.86,26.64
2025-07-12,F1,4.36,1932.56,1468.64,24.01
2025-07-13,F1,5.94,1848.38,1394.73,24.54
2025-07-14,F1,2.42,1933.5,1513.43,21.73
2025-07-15,F1,6.36,1968.45,1446.6,26.51
2025-07-16,F1,1.67,1846.31,1374.59,25.55
2025-07-17,F1,3.74,1892.46,1434.01,24.22
2025-07-18,F1,2.46,1938.59,1511.23,22.04
2025-07-19,F1,2.28,1927.07,1469.95,23.72
2025-07-20,F1,1.18,1874.41,1397.34,25.45
2025-07-21,F1,-1.74,2003.83,1559.0,22.2
2025-07-22,F1,-0.19,1972.4,1586.06,19.59
2025-07-23,F1,-1.86,2023.35,1564.67,22.67
2025-07-24,F1,0.64,1935.23,1479.89,23.53
2025-07-25,F1,2.23,2040.45,1635.38,19.85
2025-07-26,F1,0.77,1923.76,1514.23,21.29
2025-07-27,F1,-0.57,1829.99,1387.83,24.16
2025-07-28,F1,-1.04,1926.49,1583.87,17.78
2025-07-29,F1,-1.94,1927.98,1480.54,23.21
2025-07-30,F1,-3.71,2140.34,1684.61,21.29
2025-07-31,F1,0.87,1921.39,1464.69,23.77
2025-08-01,F1,-3.98,2137.47,1656.89,22.48
2025-08-02,F1,-5.83,2174.59,1629.32,25.07
2025-08-03,F1,-4.06,2151.85,1598.84,25.7
2025-08-04,F1,-2.71,2009.99,1529.55,23.9
2025-08-05,F1,-4.61,2148.39,1678.95,21.85
2025-08-06,F1,-6.52,2186.45,1657.43,24.2
2025-08-07,F1,0.7,1910.63,1475.08,22.8
2025-08-08,F1,-5.37,2202.99,1781.49,19.13
2025-08-09,F1,-5.84,2196.79,1739.98,20.79
2025-08-10,F1,-3.01,2071.17,1525.01,26.37
2025-08-11,F1,-2.78,2013.45,1559.83,22.53
2025-08-12,F1,-7.05,2192.15,1640.35,25.17
2025-08-13,F1,-7.86,2251.02,1772.78,21.25
2025-08-14,F1,-7.27,2221.47,1725.37,22.33
2025-08-15,F1,-4.04,2069.53,1631.64,21.16
2025-08-16,F1,-5.76,2123.84,1584.55,25.39
2025-08-17,F1,-11.62,2452.99,1897.85,22.63
2025-08-18,F1,-4.61,2231.56,1680.79,24.68
2025-08-19,F1,-3.38,2019.17,1288.72,36.18
2025-08-20,F1,-7.47,2194.95,1733.27,21.03
2025-08-21,F1,-8.63,2361.71,1791.41,24.15
2025-08-22,F1,-3.83,2050.65,1549.6,24.43
2025-08-23,F1,-7.5,2184.88,1652.29,24.38
2025-08-24,F1,-8.44,2246.13,1776.93,20.89
2025-08-25,F1,-6.83,2111.77,1594.05,24.52
2025-08-26,F1,-10.04,2351.32,1818.21,22.67
2025-08-27,F1,-7.05,2155.09,1629.43,24.39
2025-08-28,F1,-5.62,2148.31,1635.67,23.86
2025-08-29,F1,-8.23,2266.12,1754.99,22.56
2025-08-30,F1,-7.95,2225.61,1734.95,22.05
2025-08-31,F1,-6.47,2241.95,1653.81,26.23
2025-09-01,F1,-12.36,2485.06,2082.69,16.19
2025-09-02,F1,-9.0,2300.93,1750.14,23.94
2025-09-03,F1,-5.83,2165.59,1707.18,21.17
2025-09-04,F1,-7.82,2331.11,1904.53,18.3
2025-09-05,F1,-5.85,2108.19,1626.07,22.87
2025-09-06,F1,-7.82,2223.57,1687.12,24.13
2025-09-07,F1,-6.74,2244.04,1753.86,21.84
2025-09-08,F1,-9.27,2273.47,1750.12,23.02
2025-09-09,F1,-8.76,2256.67,1443.65,36.03
2025-09-10,F1,-9.79,2253.44,1740.99,22.74
2025-09-11,F1,-7.74,2163.84,1641.06,24.16
2025-09-12,F1,-9.72,2283.97,1782.76,21.94
2025-09-13,F1,-8.88,2289.51,1765.57,22.88
2025-09-14,F1,-10.5,2362.95,1788.56,24.31
2025-09-15,F1,-8.13,2249.8,1745.15,22.43
2025-09-16,F1,-9.29,2250.75,1731.88,23.05
2025-09-17,F1,-8.82,2211.64,1687.16,23.71
2025-09-18,F1,-9.29,2262.65,1665.83,26.38
2025-09-19,F1,-9.46,2397.82,1823.68,23.94
2025-09-20,F1,-12.12,2427.87,1784.56,26.5
2025-09-21,F1,-11.04,2373.53,1870.02,21.21
2025-09-22,F1,-11.64,2464.35,1979.98,19.66
2025-09-23,F1,-5.59,2188.64,1575.54,28.01
2025-09-24,F1,-10.17,2282.32,1817.33,20.37
2025-09-25,F1,-8.91,2210.27,1639.44,25.83
2025-09-26,F1,-12.71,2511.63,1931.33,23.1
2025-09-27,F1,-8.52,2303.06,1815.36,21.18
2025-09-28,F1,-11.65,2426.72,1870.63,22.92
2025-09-29,F1,-5.78,2193.68,1704.05,22.32
2025-09-30,F1,-9.3,2312.82,1779.17,23.07
2025-10-01,F1,-7.31,2316.53,1759.52,24.04
2025-10-02,F1,-8.82,2222.47,1755.32,21.02
2025-10-03,F1,-13.74,2555.53,1885.11,26.23
2025-10-04,F1,-8.44,2246.95,1736.95,22.7
2025-10-05,F1,-14.77,2493.27,1854.56,25.62
2025-10-06,F1,-7.98,2207.7,1761.45,20.21
2025-10-07,F1,-10.59,2392.37,1861.55,22.19
2025-10-08,F1,-10.72,2423.1,1850.62,23.63
2025-10-09,F1,-8.06,2411.43,1860.19,22.86
2025-10-10,F1,-10.6,2419.96,1791.65,25.96
2025-10-11,F1,-9.77,2336.48,1861.3,20.34
2025-10-12,F1,-10.67,2351.11,1843.19,21.6
2025-10-13,F1,-11.47,2383.42,1843.38,22.66
2025-10-14,F1,-9.53,2256.87,1699.93,24.68
2025-10-15,F1,-7.64,2299.39,1339.79,41.73
2025-10-16,F1,-5.75,2056.59,1549.02,24.68
2025-10-17,F1,-11.15,2377.54,1825.55,23.22
2025-10-18,F1,-8.22,2285.15,1823.71,20.19
2025-10-19,F1,-6.37,2143.78,1698.28,20.78
2025-10-20,F1,-8.57,2160.87,1652.33,23.53
2025-10-21,F1,-8.66,2154.29,1425.83,33.81
2025-10-22,F1,-13.65,2418.75,1900.38,21.43
2025-10-23,F1,-5.96,2244.05,1749.64,22.03
2025-10-24,F1,-5.89,2169.7,1655.17,23.71
2025-10-25,F1,-12.39,2500.17,1955.02,21.8
2025-10-26,F1,-7.98,2201.05,1738.4,21.02
2025-10-27,F1,-8.08,2204.11,1720.4,21.95
2025-10-28,F1,-10.11,2269.24,1727.73,23.86
2025-10-29,F1,-5.15,2206.86,1722.25,21.96
2025-10-30,F1,-9.83,2405.28,1889.33,21.45
2025-10-31,F1,-6.72,2306.44,1264.26,45.19
2025-11-01,F1,-7.97,2341.21,1808.31,22.76
2025-11-02,F1,-6.3,2127.07,1637.2,23.03
2025-11-03,F1,-5.42,2178.77,1633.62,25.02
2025-11-04,F1,-6.83,2245.95,1740.19,22.52
2025-11-05,F1,-6.05,2185.93,1643.9,24.8
2025-11-06,F1,-5.03,2180.26,1683.89,22.77
2025-11-07,F1,-7.8,2204.16,1651.93,25.05
2025-11-08,F1,-0.62,1930.07,1312.38,32.0
2025-11-09,F1,-8.5,2232.29,1720.82,22.91
2025-11-10,F1,-7.72,2267.89,1726.03,23.89
2025-11-11,F1,-6.45,2201.71,1683.19,23.55
2025-11-12,F1,-6.19,2136.0,1649.46,22.78
2025-11-13,F1,-2.94,2084.12,1666.05,20.06
2025-11-14,F1,-8.65,2301.03,1781.94,22.56
2025-11-15,F1,-5.04,2143.02,1588.88,25.86
2025-11-16,F1,-8.27,2173.76,1595.44,26.6
2025-11-17,F1,-9.64,2326.7,1459.06,37.29
2025-11-18,F1,-3.57,2028.76,1501.72,25.98
2025-11-19,F1,-7.22,2134.42,1665.09,21.99
2025-11-20,F1,-6.11,2243.79,1744.55,22.25
2025-11-21,F1,-1.35,1992.94,1565.09,21.47
2025-11-22,F1,-7.73,2303.71,1855.77,19.44
2025-11-23,F1,-2.06,2022.64,1541.99,23.76
2025-11-24,F1,-2.61,2134.26,1583.45,25.81
2025-11-25,F1,-7.35,2116.25,1633.7,22.8
2025-11-26,F1,-2.41,2131.95,1619.66,24.03
2025-11-27,F1,-2.97,1968.1,1521.87,22.67
2025-11-28,F1,-0.49,1997.54,1518.96,23.96
2025-11-29,F1,-1.62,2017.35,1539.94,23.67
2025-11-30,F1,-2.69,2070.4,1561.12,24.6
2025-12-01,F1,-2.79,1963.06,1534.28,21.84
2025-12-02,F1,-5.31,2160.61,1616.4,25.19
2025-12-03,F1,-2.66,2103.6,1617.64,23.1
2025-12-04,F1,-4.59,2204.27,1729.93,21.52
2025-12-05,F1,-0.0,1955.65,1410.72,27.86
2025-12-06,F1,-3.61,2079.03,1604.4,22.83
2025-12-07,F1,-1.61,2045.54,1617.98,20.9
2025-12-08,F1,1.44,1915.77,1475.62,22.98
2025-12-09,F1,-4.05,2011.57,1576.39,21.63
2025-12-10,F1,-0.64,1995.95,1490.87,25.31
2025-12-11,F1,3.24,2019.7,1568.56,22.34
2025-12-12,F1,2.1,2001.85,1488.02,25.67
2025-12-13,F1,-0.18,1786.59,1380.61,22.72
2025-12-14,F1,2.92,1958.72,1508.67,22.98
2025-12-15,F1,2.8,1908.25,1489.84,21.93
2025-12-16,F1,1.48,2006.42,1531.39,23.68
2025-12-17,F1,-1.25,1956.63,1503.64,23.15
2025-12-18,F1,0.6,1917.04,1525.4,20.43
2025-12-19,F1,3.1,1939.35,1476.95,23.84
2025-12-20,F1,2.45,1985.21,1517.39,23.56
2025-12-21,F1,2.77,1910.98,1464.69,23.35
2025-12-22,F1,1.01,1936.33,1463.05,24.44
2025-12-23,F1,4.61,2008.18,1529.25,23.85
2025-12-24,F1,3.2,1986.64,1550.4,21.96
2025-12-25,F1,2.95,1910.1,1445.15,24.34
2025-12-26,F1,1.67,1955.11,1499.96,23.28
2025-12-27,F1,3.26,1882.81,1526.3,18.94
2025-12-28,F1,1.72,1909.76,1446.1,24.28
2025-12-29,F1,3.69,1994.36,1540.18,22.77
2025-12-30,F1,2.2,1987.6,1632.0,17.89
2024-01-01,F2,7.01,1350.51,1121.05,16.99
2024-01-02,F2,3.43,1363.92,1115.18,18.24
2024-01-03,F2,4.86,1392.07,1105.48,20.59
2024-01-04,F2,4.92,1427.06,1161.1,18.64
2024-01-05,F2,6.23,1340.58,1065.17,20.54
2024-01-06,F2,2.97,1394.82,1153.92,17.27
2024-01-07,F2,7.5,1332.8,1076.81,19.21
2024-01-08,F2,3.51,1288.71,1048.88,18.61
2024-01-09,F2,7.08,1351.22,1042.13,22.88
2024-01-10,F2,6.93,1439.47,1140.63,20.76
2024-01-11,F2,8.61,1286.62,1044.22,18.84
2024-01-12,F2,9.77,1468.13,1185.55,19.25
2024-01-13,F2,10.82,1379.9,1085.98,21.3
2024-01-14,F2,7.85,1356.69,1146.83,15.47
2024-01-15,F2,8.34,1368.01,1050.55,23.21
2024-01-16,F2,12.33,1321.34,1047.57,20.72
2024-01-17,F2,12.28,1324.61,1061.93,19.83
2024-01-18,F2,7.38,1337.57,1097.24,17.97
2024-01-19,F2,8.72,1424.67,1179.8,17.19
2024-01-20,F2,10.5,1356.38,1060.86,21.79
2024-01-21,F2,12.66,1392.71,1137.35,18.33
2024-01-22,F2,11.51,1348.88,1105.49,18.04
2024-01-23,F2,9.11,1338.67,1064.68,20.47
2024-01-24,F2,13.48,1375.91,1141.6,17.03
2024-01-25,F2,11.2,1337.52,1103.12,17.52
2024-01-26,F2,10.16,1379.52,1087.37,21.18
2024-01-27,F2,10.51,1405.88,1210.43,13.9
2024-01-28,F2,10.95,1441.58,1172.49,18.67
2024-01-29,F2,12.46,1276.47,1009.26,20.93
2024-01-30,F2,12.84,1350.46,1088.45,19.4
2024-01-31,F2,8.46,1469.23,979.79,33.31
2024-02-01,F2,13.43,1354.51,1082.84,20.06
2024-02-02,F2,11.44,1355.69,1059.61,21.84
2024-02-03,F2,12.31,1356.23,1083.44,20.11
2024-02-04,F2,15.01,1327.09,1049.95,20.88
2024-02-05,F2,13.94,1387.9,1082.72,21.99
2024-02-06,F2,12.52,1322.77,1052.81,20.41
2024-02-07,F2,14.52,1461.91,1149.52,21.37
2024-02-08,F2,14.99,1409.67,1163.37,17.47
2024-02-09,F2,12.57,1426.8,1108.02,22.34
2024-02-10,F2,12.55,1319.03,1066.04,19.18
2024-02-11,F2,13.33,1432.83,1168.27,18.46
2024-02-12,F2,14.18,1325.27,1097.23,17.21
2024-02-13,F2,15.9,1387.26,1201.16,13.42
2024-02-14,F2,19.64,1364.39,1077.23,21.05
2024-02-15,F2,17.31,1335.55,1029.82,22.89
2024-02-16,F2,15.31,1412.7,1169.87,17.19
2024-02-17,F2,17.88,1356.55,1122.08,17.28
2024-02-18,F2,16.66,1468.63,1185.6,19.27
2024-02-19,F2,12.67,1314.58,1007.34,23.37
2024-02-20,F2,16.79,1332.57,1081.47,18.84
2024-02-21,F2,18.13,1410.17,1131.0,19.8
2024-02-22,F2,20.68,1423.49,1153.54,18.96
2024-02-23,F2,18.74,1376.86,1107.22,19.58
2024-02-24,F2,15.12,1378.14,1106.72,19.7
2024-02-25,F2,15.96,1386.6,1123.52,18.97
2024-02-26,F2,13.98,1412.11,1140.06,19.27
2024-02-27,F2,18.51,1362.32,1046.63,23.17
2024-02-28,F2,14.91,1415.66,1193.88,15.67
2024-02-29,F2,19.94,1378.32,1074.41,22.05
2024-03-01,F2,20.32,1357.07,1123.09,17.24
2024-03-02,F2,16.87,1307.03,1127.54,13.73
2024-03-03,F2,17.15,1317.93,1049.52,20.37
2024-03-04,F2,19.3,1289.51,1049.4,18.62
2024-03-05,F2,19.17,1480.86,1194.41,19.34
2024-03-06,F2,17.58,1405.68,1160.63,17.43
2024-03-07,F2,22.16,1407.95,1138.64,19.13
2024-03-08,F2,17.4,1413.51,1134.89,19.71
2024-03-09,F2,18.48,1351.49,1148.4,15.03
2024-03-10,F2,21.3,1404.27,1098.26,21.79
2024-03-11,F2,18.17,1368.56,1132.36,17.26
2024-03-12,F2,15.61,1355.22,1086.8,19.81
2024-03-13,F2,18.51,1365.52,1133.41,17.0
2024-03-14,F2,18.76,1307.28,1045.29,20.04
2024-03-15,F2,20.12,1370.2,1066.86,22.14
2024-03-16,F2,22.35,1393.12,1077.42,22.66
2024-03-17,F2,22.8,1357.87,1102.59,18.8
2024-03-18,F2,20.16,1443.03,1159.07,19.68
2024-03-19,F2,21.13,1372.33,1088.17,20.71
2024-03-20,F2,18.77,1285.44,1032.41,19.68
2024-03-21,F2,19.32,1378.72,1069.71,22.41
2024-03-22,F2,18.43,1435.09,1139.97,20.56
2024-03-23,F2,22.54,1359.28,1093.62,19.54
2024-03-24,F2,19.21,1346.52,1075.6,20.12
2024-03-25,F2,20.8,1325.41,1087.27,17.97
2024-03-26,F2,17.88,1324.91,1075.42,18.83
2024-03-27,F2,22.95,1359.2,892.54,34.33
2024-03-28,F2,19.53,1326.37,1059.95,20.09
2024-03-29,F2,20.97,1365.1,1104.11,19.12
2024-03-30,F2,21.48,1387.17,1132.52,18.36
2024-03-31,F2,20.15,1362.43,1100.58,19.22
2024-04-01,F2,19.92,1400.22,1130.7,19.25
2024-04-02,F2,21.9,1331.94,1060.97,20.34
2024-04-03,F2,19.45,1351.49,1087.45,19.54
2024-04-04,F2,20.83,1406.5,1153.58,17.98
2024-04-05,F2,18.53,1283.73,1050.38,18.18
2024-04-06,F2,14.11,1364.26,1127.96,17.32
2024-04-07,F2,16.64,1395.61,1158.0,17.03
2024-04-08,F2,18.65,1405.8,1146.02,18.48
2024-04-09,F2,18.44,1467.9,1208.57,17.67
2024-04-10,F2,19.6,1362.2,1123.74,17.51
2024-04-11,F2,20.96,1409.17,1145.0,18.75
2024-04-12,F2,17.69,1345.38,1123.88,16.46
2024-04-13,F2,18.64,1408.83,1108.13,21.34
2024-04-14,F2,17.37,1366.46,1122.72,17.84
2024-04-15,F2,22.18,1364.16,1105.18,18.98
2024-04-16,F2,21.24,1474.48,1200.55,18.58
2024-04-17,F2,20.81,1317.29,1015.23,22.93
2024-04-18,F2,20.73,1288.84,1048.44,18.65
2024-04-19,F2,20.1,1429.4,1136.62,20.48
2024-04-20,F2,17.24,1349.15,1108.3,17.85
2024-04-21,F2,20.71,1360.34,1072.13,21.19
2024-04-22,F2,22.3,1459.16,1154.65,20.87
2024-04-23,F2,22.43,1428.9,1173.62,17.87
2024-04-24,F2,16.66,1420.87,1106.31,22.14
2024-04-25,F2,20.05,1436.64,1148.62,20.05
2024-04-26,F2,16.86,1445.48,1142.56,20.96
2024-04-27,F2,18.36,1367.16,1102.59,19.35
2024-04-28,F2,16.18,1478.57,1229.63,16.84
2024-04-29,F2,18.58,1393.96,1121.41,19.55
2024-04-30,F2,18.45,1429.9,1152.18,19.42
2024-05-01,F2,23.68,1392.82,1144.87,17.8
2024-05-02,F2,17.47,1421.6,1133.3,20.28
2024-05-03,F2,16.21,1478.08,1184.13,19.89
2024-05-04,F2,18.82,1435.91,1146.82,20.13
2024-05-05,F2,17.69,1415.63,1173.25,17.12
2024-05-06,F2,16.77,1385.3,1141.65,17.59
2024-05-07,F2,19.44,1284.5,1017.13,20.81
2024-05-08,F2,17.41,1415.32,1146.89,18.97
2024-05-09,F2,15.04,1364.12,858.41,37.07
2024-05-10,F2,14.03,1345.11,1083.52,19.45
2024-05-11,F2,15.86,1386.98,1102.57,20.51
2024-05-12,F2,16.49,1340.91,1042.78,22.23
2024-05-13,F2,12.94,1366.49,1107.21,18.97
2024-05-14,F2,15.88,1396.74,1095.95,21.54
2024-05-15,F2,15.95,1446.85,1156.42,20.07
2024-05-16,F2,13.95,1301.37,1017.55,21.81
2024-05-17,F2,17.68,1399.93,1154.64,17.52
2024-05-18,F2,18.68,1418.14,1113.68,21.47
2024-05-19,F2,16.66,1471.06,1185.72,19.4
2024-05-20,F2,13.91,1296.09,1017.59,21.49
2024-05-21,F2,15.33,1380.3,1139.68,17.43
2024-05-22,F2,12.72,1387.26,1085.42,21.76
2024-05-23,F2,18.79,1438.19,1145.55,20.35
2024-05-24,F2,17.97,1382.03,1137.1,17.72
2024-05-25,F2,11.66,1462.49,1162.01,20.55
2024-05-26,F2,12.57,1491.2,1184.09,20.59
2024-05-27,F2,11.55,1418.3,963.46,32.07
2024-05-28,F2,11.13,1444.5,1192.17,17.47
2024-05-29,F2,16.22,1270.19,1053.74,17.04
2024-05-30,F2,11.7,1365.95,1089.29,20.25
2024-05-31,F2,12.67,1373.93,1121.01,18.41
2024-06-01,F2,13.21,1334.01,1106.02,17.09
2024-06-02,F2,8.69,1372.33,1079.79,21.32
2024-06-03,F2,10.42,1480.66,1209.03,18.35
2024-06-04,F2,11.96,1391.63,1107.47,20.42
2024-06-05,F2,11.22,1323.24,1028.16,22.3
2024-06-06,F2,14.75,1341.33,1090.85,18.67
2024-06-07,F2,11.92,1346.59,1027.07,23.73
2024-06-08,F2,13.05,1290.7,1016.59,21.24
2024-06-09,F2,8.79,1386.91,1093.98,21.12
2024-06-10,F2,10.46,1344.46,1095.51,18.52
2024-06-11,F2,13.89,1313.7,1045.59,20.41
2024-06-12,F2,12.67,1380.71,1135.84,17.73
2024-06-13,F2,10.43,1411.49,1132.18,19.79
2024-06-14,F2,9.01,1410.98,1160.24,17.77
2024-06-15,F2,9.83,1256.39,995.54,20.76
2024-06-16,F2,8.96,1451.96,1172.74,19.23
2024-06-17,F2,7.1,1362.85,1044.21,23.38
2024-06-18,F2,6.54,1389.58,1136.42,18.22
2024-06-19,F2,5.36,1356.39,1109.76,18.18
2024-06-20,F2,7.54,1399.29,1094.05,21.81
2024-06-21,F2,7.95,1452.23,1157.63,20.29
2024-06-22,F2,9.39,1306.92,1007.75,22.89
2024-06-23,F2,11.48,1427.45,1134.18,20.54
2024-06-24,F2,4.12,1453.02,1155.07,20.51
2024-06-25,F2,7.81,1325.95,1071.71,19.17
2024-06-26,F2,4.55,1357.14,1108.77,18.3
2024-06-27,F2,5.65,1354.97,1171.53,13.54
2024-06-28,F2,9.75,1373.11,1101.57,19.78
2024-06-29,F2,8.78,1477.86,1186.57,19.71
2024-06-30,F2,7.18,1488.18,1181.76,20.59
2024-07-01,F2,3.96,1372.07,1108.43,19.21
2024-07-02,F2,4.45,1301.12,1045.62,19.64
2024-07-03,F2,6.31,1277.72,1000.39,21.7
2024-07-04,F2,6.87,1250.96,849.35,32.1
2024-07-05,F2,4.06,1408.37,1160.98,17.57
2024-07-06,F2,5.85,1366.65,1107.39,18.97
2024-07-07,F2,4.57,1435.01,1196.95,16.59
2024-07-08,F2,8.36,1373.84,1117.15,18.68
2024-07-09,F2,3.82,1365.59,1114.25,18.41
2024-07-10,F2,3.75,1399.15,1129.46,19.28
2024-07-11,F2,1.11,1436.9,1174.1,18.29
2024-07-12,F2,5.25,1404.74,1118.9,20.35
2024-07-13,F2,2.12,1364.69,1106.8,18.9
2024-07-14,F2,-0.59,1431.92,1225.57,14.41
2024-07-15,F2,2.09,1341.58,1108.21,17.4
2024-07-16,F2,0.48,1353.91,1123.07,17.05
2024-07-17,F2,-4.46,1535.23,1202.35,21.68
2024-07-18,F2,-2.92,1494.46,1241.61,16.92
2024-07-19,F2,-2.49,1499.55,1172.55,21.81
2024-07-20,F2,-1.19,1474.54,1220.29,17.24
2024-07-21,F2,1.13,1424.4,1155.57,18.87
2024-07-22,F2,4.46,1356.43,1135.85,16.26
2024-07-23,F2,-4.36,1563.4,1260.19,19.39
2024-07-24,F2,-1.36,1469.41,1180.77,19.64
2024-07-25,F2,-2.92,1496.82,1180.95,21.1
2024-07-26,F2,2.87,1430.92,1151.88,19.5
2024-07-27,F2,0.26,1392.24,1087.29,21.9
2024-07-28,F2,-1.06,1441.25,1156.09,19.79
2024-07-29,F2,-3.21,1471.97,1204.97,18.14
2024-07-30,F2,-3.79,1640.94,1278.95,22.06
2024-07-31,F2,-3.97,1551.75,1296.97,16.42
2024-08-01,F2,-2.55,1547.09,1004.08,35.1
2024-08-02,F2,-0.82,1446.17,1099.02,24.0
2024-08-03,F2,-6.14,1652.48,1325.37,19.8
2024-08-04,F2,-5.34,1646.98,1316.44,20.07
2024-08-05,F2,-4.06,1521.77,1237.72,18.67
2024-08-06,F2,0.28,1383.03,1093.13,20.96
2024-08-07,F2,-5.61,1566.91,1316.01,16.01
2024-08-08,F2,-4.16,1555.02,1258.95,19.04
2024-08-09,F2,-3.64,1566.6,1229.68,21.51
2024-08-10,F2,-6.6,1632.89,1277.13,21.79
2024-08-11,F2,-3.04,1505.63,1257.57,16.48
2024-08-12,F2,-1.23,1384.62,1139.15,17.73
2024-08-13,F2,-3.68,1488.68,1218.92,18.12
2024-08-14,F2,-5.87,1655.06,1320.06,20.24
2024-08-15,F2,-5.05,1509.6,1251.7,17.08
2024-08-16,F2,-7.75,1691.05,1390.46,17.78
2024-08-17,F2,-8.17,1690.99,1338.72,20.83
2024-08-18,F2,-5.3,1622.63,1293.45,20.29
2024-08-19,F2,-7.94,1643.93,1284.62,21.86
2024-08-20,F2,-6.14,1739.12,1414.3,18.68
2024-08-21,F2,-8.08,1699.73,1358.45,20.08
2024-08-22,F2,-5.32,1625.4,1314.74,19.11
2024-08-23,F2,-6.27,1653.71,1356.81,17.95
2024-08-24,F2,-9.38,1799.34,1452.64,19.27
2024-08-25,F2,-7.1,1656.91,1275.65,23.01
2024-08-26,F2,-9.63,1748.7,1403.25,19.75
2024-08-27,F2,-5.08,1590.77,1224.73,23.01
2024-08-28,F2,-5.13,1580.53,1257.09,20.46
2024-08-29,F2,-6.14,1652.09,1300.66,21.27
2024-08-30,F2,-6.2,1615.36,1320.49,18.25
2024-08-31,F2,-7.41,1683.05,1350.28,19.77
2024-09-01,F2,-10.03,1742.47,1409.37,19.12
2024-09-02,F2,-7.71,1640.1,1078.62,34.23
2024-09-03,F2,-8.56,1736.45,1447.14,16.66
2024-09-04,F2,-11.06,1875.91,1517.96,19.08
2024-09-05,F2,-10.93,1821.6,1460.43,19.83
2024-09-06,F2,-9.89,1696.59,1428.11,15.82
2024-09-07,F2,-7.84,1672.52,1381.39,17.41
2024-09-08,F2,-5.31,1638.15,1347.53,17.74
